[26-12-19, 12:52:10 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:53:38 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:54:14 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:54:50 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:55:20 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:56:49 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 12:57:06 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/book_facility?facility_id=1&date=15-12-2019
[26-12-19, 12:57:23 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 12:58:51 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 01:00:19 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 01:01:51 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 01:02:15 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 02:01:19 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 02:03:22 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 02:03:39 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/cms
[26-12-19, 03:25:16 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 03:26:22 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 03:53:42 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 03:55:34 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 03:55:37 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:04:13 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:04:38 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:19:25 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:20:11 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:20:20 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:20:59 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:28:35 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:28:46 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:29:02 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:29:20 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:32:50 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:07 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:10 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:15 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:16 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:18 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:33:20 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:34:06 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:34:09 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:34:11 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:35:44 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:36:08 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:37:06 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:40:58 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:42:21 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:44:35 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:45:13 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:47:38 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:49:04 PM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[26-12-19, 04:49:35 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:50:03 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[26-12-19, 04:52:08 PM] - Request From [web test][10.0.0.109] -------  Path : [GET]/oscar/api/bills?user_id=1
[27-12-19, 09:20:25 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=1
[27-12-19, 09:21:23 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=1
[27-12-19, 09:22:02 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=1
[27-12-19, 09:31:02 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=1
[27-12-19, 09:54:02 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:54:26 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:54:54 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:55:51 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:56:27 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:57:09 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 09:58:01 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 10:02:11 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 10:02:23 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues
[27-12-19, 10:05:07 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/issues?userID=2
[27-12-19, 10:05:15 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/issues?userID=2
[27-12-19, 10:18:22 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=1
[27-12-19, 10:19:32 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:23:00 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:23:48 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:25:02 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:26:17 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:26:43 AM] - Request From [web test][10.0.0.115] -------  Path : [POST]/oscar/api/tenants_issue
[27-12-19, 10:28:05 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=2
[27-12-19, 10:32:18 AM] - Request From [web test][10.0.0.115] -------  Path : [GET]/oscar/api/tenants_issue?issue_id=2
